Speaker,Utterance,Target.Vowel,Intended.Focus,Rater,Trial,Rated.As,As.Background,As.Broad,As.Narrow,As.Contrastive,Int.Foc.Num,Correct
F3,FOKUS237,i,broad,NS,12,2,0,1,0,0,2,1
F3,FOKUS237,i,broad,SU,11,3,0,0,1,0,2,0
F3,FOKUS237,i,broad,AS,21,3,0,0,1,0,2,0
F3,FOKUS237,i,broad,CE,4,2,0,1,0,0,2,1
F3,FOKUS237,i,broad,NL,8,2,0,1,0,0,2,1
F3,FOKUS237,i,broad,CF,12,2,0,1,0,0,2,1
F3,FOKUS237,i,broad,KS2,13,2,0,1,0,0,2,1
F3,FOKUS237,i,broad,SH,28,2,0,1,0,0,2,1
F3,FOKUS237,i,broad,TR,10,3,0,0,1,0,2,0
F3,FOKUS239,o,contrastive,AH,25,3,0,0,1,0,4,0
F3,FOKUS239,o,contrastive,AL,7,3,0,0,1,0,4,0
F3,FOKUS239,o,contrastive,BB,8,4,0,0,0,1,4,1
F3,FOKUS239,o,contrastive,JK,15,4,0,0,0,1,4,1
F3,FOKUS239,o,contrastive,ST,15,4,0,0,0,1,4,1
F3,FOKUS239,o,contrastive,TW,25,4,0,0,0,1,4,1
F3,FOKUS239,o,contrastive,TS,26,3,0,0,1,0,4,0
F3,FOKUS239,o,contrastive,MB,28,4,0,0,0,1,4,1
F3,FOKUS239,o,contrastive,KS,18,3,0,0,1,0,4,0
F3,FOKUS239,o,contrastive,OB,23,4,0,0,0,1,4,1
F3,FOKUS239,o,contrastive,AL2,6,3,0,0,1,0,4,0
F3,FOKUS239,o,contrastive,NS,28,3,0,0,1,0,4,0
F3,FOKUS239,o,contrastive,SU,18,4,0,0,0,1,4,1
F3,FOKUS239,o,contrastive,AS,1,4,0,0,0,1,4,1
F3,FOKUS239,o,contrastive,CE,24,4,0,0,0,1,4,1
F3,FOKUS239,o,contrastive,NL,21,4,0,0,0,1,4,1
F3,FOKUS239,o,contrastive,CF,24,3,0,0,1,0,4,0
F3,FOKUS239,o,contrastive,KS2,27,3,0,0,1,0,4,0
F3,FOKUS239,o,contrastive,SH,20,3,0,0,1,0,4,0
F3,FOKUS239,o,contrastive,TR,26,2,0,1,0,0,4,0
F3,FOKUS240,a,broad,AH,4,2,0,1,0,0,2,1
F3,FOKUS240,a,broad,AL,9,2,0,1,0,0,2,1
F3,FOKUS240,a,broad,BB,25,2,0,1,0,0,2,1
F3,FOKUS240,a,broad,JK,3,3,0,0,1,0,2,0
F3,FOKUS240,a,broad,ST,3,2,0,1,0,0,2,1
F3,FOKUS240,a,broad,TW,23,3,0,0,1,0,2,0
F3,FOKUS240,a,broad,TS,7,2,0,1,0,0,2,1
F3,FOKUS240,a,broad,MB,1,3,0,0,1,0,2,0
F3,FOKUS240,a,broad,KS,1,2,0,1,0,0,2,1
F3,FOKUS240,a,broad,OB,21,2,0,1,0,0,2,1
F3,FOKUS240,a,broad,AL2,5,2,0,1,0,0,2,1
F3,FOKUS240,a,broad,NS,21,2,0,1,0,0,2,1
F3,FOKUS240,a,broad,SU,8,2,0,1,0,0,2,1
F3,FOKUS240,a,broad,AS,23,3,0,0,1,0,2,0
F3,FOKUS240,a,broad,CE,28,3,0,0,1,0,2,0
F3,FOKUS240,a,broad,NL,4,3,0,0,1,0,2,0
F3,FOKUS240,a,broad,CF,23,2,0,1,0,0,2,1
F3,FOKUS240,a,broad,KS2,3,3,0,0,1,0,2,0
F3,FOKUS240,a,broad,SH,26,3,0,0,1,0,2,0
F3,FOKUS240,a,broad,TR,13,3,0,0,1,0,2,0
F3,FOKUS241,i,background,AH,11,1,1,0,0,0,1,0
F3,FOKUS241,i,background,AL,12,1,1,0,0,0,1,1
F3,FOKUS241,i,background,BB,6,1,1,0,0,0,1,1
F3,FOKUS241,i,background,JK,26,1,1,0,0,0,1,1
F3,FOKUS241,i,background,ST,3,1,1,0,0,0,1,1
F3,FOKUS241,i,background,TW,1,1,1,0,0,0,1,1
F3,FOKUS241,i,background,TS,22,1,1,0,0,0,1,1
F3,FOKUS241,i,background,MB,21,1,1,0,0,0,1,1
F3,FOKUS241,i,background,KS,22,1,1,0,0,0,1,1
F3,FOKUS241,i,background,OB,13,1,1,0,0,0,1,1
F3,FOKUS241,i,background,AL2,15,1,1,0,0,0,1,1
F3,FOKUS241,i,background,NS,10,1,1,0,0,0,1,1
F3,FOKUS241,i,background,SU,9,1,1,0,0,0,1,1
F3,FOKUS241,i,background,AS,24,1,1,0,0,0,1,1
F3,FOKUS241,i,background,CE,28,1,1,0,0,0,1,1
F3,FOKUS241,i,background,NL,26,1,1,0,0,0,1,1
F3,FOKUS241,i,background,CF,22,1,1,0,0,0,1,1
F3,FOKUS241,i,background,KS2,7,1,1,0,0,0,1,1
F3,FOKUS241,i,background,SH,15,1,1,0,0,0,1,1
F3,FOKUS241,i,background,TR,2,1,1,0,0,0,1,1
F3,FOKUS242,o,narrow,AH,12,3,0,0,1,0,3,1
F3,FOKUS242,o,narrow,AL,18,3,0,0,1,0,3,1
F3,FOKUS242,o,narrow,BB,17,2,0,1,0,0,3,0
F3,FOKUS242,o,narrow,JK,14,3,0,0,1,0,3,1
F3,FOKUS242,o,narrow,ST,14,3,0,0,1,0,3,1
F3,FOKUS242,o,narrow,TW,18,3,0,0,1,0,3,1
F3,FOKUS242,o,narrow,TS,7,3,0,0,1,0,3,1
F3,FOKUS242,o,narrow,MB,7,4,0,0,0,1,3,0
F3,FOKUS242,o,narrow,KS,4,3,0,0,1,0,3,1
F3,FOKUS242,o,narrow,OB,26,3,0,0,1,0,3,1
F3,FOKUS242,o,narrow,AL2,9,2,0,1,0,0,3,0
F3,FOKUS242,o,narrow,NS,11,3,0,0,1,0,3,1
F3,FOKUS242,o,narrow,SU,19,4,0,0,0,1,3,0
F3,FOKUS242,o,narrow,AS,22,2,0,1,0,0,3,0
F3,FOKUS242,o,narrow,CE,10,2,0,1,0,0,3,0
F3,FOKUS242,o,narrow,NL,1,3,0,0,1,0,3,1
F3,FOKUS242,o,narrow,CF,17,3,0,0,1,0,3,1
F3,FOKUS242,o,narrow,KS2,21,2,0,1,0,0,3,0
F3,FOKUS242,o,narrow,SH,1,4,0,0,0,1,3,0
F3,FOKUS242,o,narrow,TR,9,2,0,1,0,0,3,0
F3,FOKUS243,a,contrastive,AH,17,4,0,0,0,1,4,1
F3,FOKUS243,a,contrastive,AL,18,3,0,0,1,0,4,0
F3,FOKUS243,a,contrastive,BB,24,4,0,0,0,1,4,1
F3,FOKUS243,a,contrastive,JK,13,4,0,0,0,1,4,1
F3,FOKUS243,a,contrastive,ST,25,4,0,0,0,1,4,1
F3,FOKUS243,a,contrastive,TW,17,4,0,0,0,1,4,1
F3,FOKUS243,a,contrastive,TS,23,3,0,0,1,0,4,0
F3,FOKUS243,a,contrastive,MB,16,4,0,0,0,1,4,1
F3,FOKUS243,a,contrastive,KS,9,3,0,0,1,0,4,0
F3,FOKUS243,a,contrastive,OB,26,4,0,0,0,1,4,1
F3,FOKUS243,a,contrastive,AL2,28,4,0,0,0,1,4,1
F3,FOKUS243,a,contrastive,NS,26,3,0,0,1,0,4,0
F3,FOKUS243,a,contrastive,SU,23,4,0,0,0,1,4,1
F3,FOKUS243,a,contrastive,AS,3,3,0,0,1,0,4,0
F3,FOKUS243,a,contrastive,CE,10,4,0,0,0,1,4,1
F3,FOKUS243,a,contrastive,NL,7,4,0,0,0,1,4,1
F3,FOKUS243,a,contrastive,CF,10,3,0,0,1,0,4,0
F3,FOKUS243,a,contrastive,KS2,27,4,0,0,0,1,4,1
F3,FOKUS243,a,contrastive,SH,19,4,0,0,0,1,4,1
F3,FOKUS243,a,contrastive,TR,25,3,0,0,1,0,4,0
F3,FOKUS245,o,background,AH,4,1,1,0,0,0,1,0
F3,FOKUS245,o,background,AL,9,1,1,0,0,0,1,1
F3,FOKUS245,o,background,BB,14,1,1,0,0,0,1,1
F3,FOKUS245,o,background,JK,7,1,1,0,0,0,1,1
F3,FOKUS245,o,background,ST,10,1,1,0,0,0,1,1
F3,FOKUS245,o,background,TW,10,1,1,0,0,0,1,1
F3,FOKUS245,o,background,TS,10,1,1,0,0,0,1,1
F3,FOKUS245,o,background,MB,26,1,1,0,0,0,1,1
F3,FOKUS245,o,background,KS,19,1,1,0,0,0,1,1
F3,FOKUS245,o,background,OB,12,1,1,0,0,0,1,1
F3,FOKUS245,o,background,AL2,21,1,1,0,0,0,1,1
F3,FOKUS245,o,background,NS,20,1,1,0,0,0,1,1
F3,FOKUS245,o,background,SU,23,1,1,0,0,0,1,1
F3,FOKUS245,o,background,AS,3,1,1,0,0,0,1,1
F3,FOKUS245,o,background,CE,2,1,1,0,0,0,1,1
F3,FOKUS245,o,background,NL,7,1,1,0,0,0,1,1
F3,FOKUS245,o,background,CF,28,1,1,0,0,0,1,1
F3,FOKUS245,o,background,KS2,5,1,1,0,0,0,1,1
F3,FOKUS245,o,background,SH,26,1,1,0,0,0,1,1
F3,FOKUS245,o,background,TR,25,1,1,0,0,0,1,1
F3,FOKUS246,i,narrow,AH,24,3,0,0,1,0,3,1
F3,FOKUS246,i,narrow,AL,2,2,0,1,0,0,3,0
F3,FOKUS246,i,narrow,BB,17,3,0,0,1,0,3,1
F3,FOKUS246,i,narrow,JK,15,2,0,1,0,0,3,0
F3,FOKUS246,i,narrow,ST,26,2,0,1,0,0,3,0
F3,FOKUS246,i,narrow,TW,16,2,0,1,0,0,3,0
F3,FOKUS246,i,narrow,TS,27,2,0,1,0,0,3,0
F3,FOKUS246,i,narrow,MB,12,3,0,0,1,0,3,1
F3,FOKUS246,i,narrow,KS,19,3,0,0,1,0,3,1
F3,FOKUS246,i,narrow,OB,21,3,0,0,1,0,3,1
F3,FOKUS246,i,narrow,AL2,14,2,0,1,0,0,3,0
F3,FOKUS246,i,narrow,NS,20,2,0,1,0,0,3,0
F3,FOKUS246,i,narrow,SU,10,3,0,0,1,0,3,1
F3,FOKUS246,i,narrow,AS,12,2,0,1,0,0,3,0
F3,FOKUS246,i,narrow,CE,8,2,0,1,0,0,3,0
F3,FOKUS246,i,narrow,NL,17,3,0,0,1,0,3,1
F3,FOKUS246,i,narrow,CF,6,2,0,1,0,0,3,0
F3,FOKUS246,i,narrow,KS2,9,2,0,1,0,0,3,0
F3,FOKUS246,i,narrow,SH,21,3,0,0,1,0,3,1
F3,FOKUS246,i,narrow,TR,1,2,0,1,0,0,3,0
F3,FOKUS248,a,background,AH,22,1,1,0,0,0,1,0
F3,FOKUS248,a,background,AL,15,1,1,0,0,0,1,1
F3,FOKUS248,a,background,BB,9,1,1,0,0,0,1,1
F3,FOKUS248,a,background,JK,7,1,1,0,0,0,1,1
F3,FOKUS248,a,background,ST,7,1,1,0,0,0,1,1
F3,FOKUS248,a,background,TW,2,1,1,0,0,0,1,1
F3,FOKUS248,a,background,TS,4,1,1,0,0,0,1,1
F3,FOKUS248,a,background,MB,6,1,1,0,0,0,1,1
F3,FOKUS248,a,background,KS,10,1,1,0,0,0,1,1
F3,FOKUS248,a,background,OB,16,1,1,0,0,0,1,1
F3,FOKUS248,a,background,AL2,16,1,1,0,0,0,1,1
F3,FOKUS248,a,background,NS,19,1,1,0,0,0,1,1
F3,FOKUS248,a,background,SU,25,1,1,0,0,0,1,1
F3,FOKUS248,a,background,AS,13,1,1,0,0,0,1,1
F3,FOKUS248,a,background,CE,6,1,1,0,0,0,1,1
F3,FOKUS248,a,background,NL,24,1,1,0,0,0,1,1
F3,FOKUS248,a,background,CF,2,1,1,0,0,0,1,1
F3,FOKUS248,a,background,KS2,17,1,1,0,0,0,1,1
F3,FOKUS248,a,background,SH,1,1,1,0,0,0,1,1
F3,FOKUS248,a,background,TR,27,1,1,0,0,0,1,1
F3,FOKUS249,o,broad,AH,17,3,0,0,1,0,2,0
F3,FOKUS249,o,broad,AL,21,2,0,1,0,0,2,1
F3,FOKUS249,o,broad,BB,10,3,0,0,1,0,2,0
F3,FOKUS249,o,broad,JK,22,3,0,0,1,0,2,0
F3,FOKUS249,o,broad,ST,11,2,0,1,0,0,2,1
F3,FOKUS249,o,broad,TW,6,2,0,1,0,0,2,1
F3,FOKUS249,o,broad,TS,11,2,0,1,0,0,2,1
F3,FOKUS249,o,broad,MB,1,3,0,0,1,0,2,0
F3,FOKUS249,o,broad,KS,9,2,0,1,0,0,2,1
F3,FOKUS249,o,broad,OB,15,2,0,1,0,0,2,1
F3,FOKUS249,o,broad,AL2,11,3,0,0,1,0,2,0
F3,FOKUS249,o,broad,NS,22,2,0,1,0,0,2,1
F3,FOKUS249,o,broad,SU,12,2,0,1,0,0,2,1
F3,FOKUS249,o,broad,AS,16,3,0,0,1,0,2,0
F3,FOKUS249,o,broad,CE,20,2,0,1,0,0,2,1
F3,FOKUS249,o,broad,NL,14,3,0,0,1,0,2,0
F3,FOKUS249,o,broad,CF,27,2,0,1,0,0,2,1
F3,FOKUS249,o,broad,KS2,4,2,0,1,0,0,2,1
F3,FOKUS249,o,broad,SH,21,3,0,0,1,0,2,0
F3,FOKUS249,o,broad,TR,14,2,0,1,0,0,2,1
F3,FOKUS250,i,contrastive,AH,18,3,0,0,1,0,4,0
F3,FOKUS250,i,contrastive,AL,6,3,0,0,1,0,4,0
F3,FOKUS250,i,contrastive,BB,27,4,0,0,0,1,4,1
F3,FOKUS250,i,contrastive,JK,21,4,0,0,0,1,4,1
F3,FOKUS250,i,contrastive,ST,19,4,0,0,0,1,4,1
F3,FOKUS250,i,contrastive,TW,25,4,0,0,0,1,4,1
F3,FOKUS250,i,contrastive,TS,25,3,0,0,1,0,4,0
F3,FOKUS250,i,contrastive,MB,5,3,0,0,1,0,4,0
F3,FOKUS250,i,contrastive,KS,23,2,0,1,0,0,4,0
F3,FOKUS250,i,contrastive,OB,11,4,0,0,0,1,4,1
F3,FOKUS250,i,contrastive,AL2,1,4,0,0,0,1,4,1
F3,FOKUS250,i,contrastive,NS,8,3,0,0,1,0,4,0
F3,FOKUS250,i,contrastive,SU,20,4,0,0,0,1,4,1
F3,FOKUS250,i,contrastive,AS,22,4,0,0,0,1,4,1
F3,FOKUS250,i,contrastive,CE,22,3,0,0,1,0,4,0
F3,FOKUS250,i,contrastive,NL,2,3,0,0,1,0,4,0
F3,FOKUS250,i,contrastive,CF,13,3,0,0,1,0,4,0
F3,FOKUS250,i,contrastive,KS2,18,4,0,0,0,1,4,1
F3,FOKUS250,i,contrastive,SH,17,3,0,0,1,0,4,0
F3,FOKUS250,i,contrastive,TR,21,4,0,0,0,1,4,1
F3,FOKUS251,a,narrow,AH,19,1,0,1,0,0,3,0
F3,FOKUS251,a,narrow,AL,8,2,0,1,0,0,3,0
F3,FOKUS251,a,narrow,BB,3,3,0,0,1,0,3,1
F3,FOKUS251,a,narrow,JK,24,2,0,1,0,0,3,0
F3,FOKUS251,a,narrow,ST,27,2,0,1,0,0,3,0
F3,FOKUS251,a,narrow,TW,16,2,0,1,0,0,3,0
F3,FOKUS251,a,narrow,TS,25,2,0,1,0,0,3,0
F3,FOKUS251,a,narrow,MB,24,3,0,0,1,0,3,1
F3,FOKUS251,a,narrow,KS,17,2,0,1,0,0,3,0
F3,FOKUS251,a,narrow,OB,27,2,0,1,0,0,3,0
F3,FOKUS251,a,narrow,AL2,15,3,0,0,1,0,3,1
F3,FOKUS251,a,narrow,NS,10,2,0,1,0,0,3,0
F3,FOKUS251,a,narrow,SU,12,2,0,1,0,0,3,0
F3,FOKUS251,a,narrow,AS,4,2,0,1,0,0,3,0
F3,FOKUS251,a,narrow,CE,9,2,0,1,0,0,3,0
F3,FOKUS251,a,narrow,NL,26,2,0,1,0,0,3,0
F3,FOKUS251,a,narrow,CF,11,3,0,0,1,0,3,1
F3,FOKUS251,a,narrow,KS2,15,4,0,0,0,1,3,0
F3,FOKUS251,a,narrow,SH,20,4,0,0,0,1,3,0
F3,FOKUS251,a,narrow,TR,18,2,0,1,0,0,3,0
M1,FOC_HN01,i,broad,AH,1,2,0,1,0,0,2,1
M1,FOC_HN01,i,broad,AL,4,2,0,1,0,0,2,1
M1,FOC_HN01,i,broad,BB,15,2,0,1,0,0,2,1
M1,FOC_HN01,i,broad,JK,2,2,0,1,0,0,2,1
M1,FOC_HN01,i,broad,ST,12,2,0,1,0,0,2,1
M1,FOC_HN01,i,broad,TW,20,2,0,1,0,0,2,1
M1,FOC_HN01,i,broad,TS,27,2,0,1,0,0,2,1
M1,FOC_HN01,i,broad,MB,6,2,0,1,0,0,2,1
M1,FOC_HN01,i,broad,KS,4,3,0,0,1,0,2,0
M1,FOC_HN01,i,broad,OB,6,2,0,1,0,0,2,1
M1,FOC_HN01,i,broad,AL2,27,2,0,1,0,0,2,1
M1,FOC_HN01,i,broad,NS,6,2,0,1,0,0,2,1
M1,FOC_HN01,i,broad,SU,24,2,0,1,0,0,2,1
M1,FOC_HN01,i,broad,AS,11,2,0,1,0,0,2,1
M1,FOC_HN01,i,broad,CE,23,2,0,1,0,0,2,1
M1,FOC_HN01,i,broad,NL,24,2,0,1,0,0,2,1
M1,FOC_HN01,i,broad,CF,15,2,0,1,0,0,2,1
M1,FOC_HN01,i,broad,KS2,3,3,0,0,1,0,2,0
M1,FOC_HN01,i,broad,SH,25,3,0,0,1,0,2,0
M1,FOC_HN01,i,broad,TR,9,3,0,0,1,0,2,0
M1,FOC_HN03,o,contrastive,AH,13,3,0,0,1,0,4,0
M1,FOC_HN03,o,contrastive,AL,14,3,0,0,1,0,4,0
M1,FOC_HN03,o,contrastive,BB,11,3,0,0,1,0,4,0
M1,FOC_HN03,o,contrastive,JK,12,3,0,0,1,0,4,0
M1,FOC_HN03,o,contrastive,ST,27,2,0,1,0,0,4,0
M1,FOC_HN03,o,contrastive,TW,15,2,0,1,0,0,4,0
M1,FOC_HN03,o,contrastive,TS,7,4,0,0,0,1,4,1
M1,FOC_HN03,o,contrastive,MB,26,4,0,0,0,1,4,1
M1,FOC_HN03,o,contrastive,KS,24,3,0,0,1,0,4,0
M1,FOC_HN03,o,contrastive,OB,4,3,0,0,1,0,4,0
M1,FOC_HN03,o,contrastive,AL2,28,3,0,0,1,0,4,0
M1,FOC_HN03,o,contrastive,NS,2,3,0,0,1,0,4,0
M1,FOC_HN03,o,contrastive,SU,26,3,0,0,1,0,4,0
M1,FOC_HN03,o,contrastive,AS,5,3,0,0,1,0,4,0
M1,FOC_HN03,o,contrastive,CE,28,2,0,1,0,0,4,0
M1,FOC_HN03,o,contrastive,NL,22,3,0,0,1,0,4,0
M1,FOC_HN03,o,contrastive,CF,19,2,0,1,0,0,4,0
M1,FOC_HN03,o,contrastive,KS2,18,4,0,0,0,1,4,1
M1,FOC_HN03,o,contrastive,SH,15,3,0,0,1,0,4,0
M1,FOC_HN03,o,contrastive,TR,20,2,0,1,0,0,4,0
M1,FOC_HN04,a,broad,AH,5,2,0,1,0,0,2,1
M1,FOC_HN04,a,broad,AL,8,2,0,1,0,0,2,1
M1,FOC_HN04,a,broad,BB,9,2,0,1,0,0,2,1
M1,FOC_HN04,a,broad,JK,7,3,0,0,1,0,2,0
M1,FOC_HN04,a,broad,ST,4,2,0,1,0,0,2,1
M1,FOC_HN04,a,broad,TW,6,2,0,1,0,0,2,1
M1,FOC_HN04,a,broad,TS,1,2,0,1,0,0,2,1
M1,FOC_HN04,a,broad,MB,26,2,0,1,0,0,2,1
M1,FOC_HN04,a,broad,KS,2,2,0,1,0,0,2,1
M1,FOC_HN04,a,broad,OB,17,2,0,1,0,0,2,1
M1,FOC_HN04,a,broad,AL2,22,2,0,1,0,0,2,1
M1,FOC_HN04,a,broad,NS,17,2,0,1,0,0,2,1
M1,FOC_HN04,a,broad,SU,27,2,0,1,0,0,2,1
M1,FOC_HN04,a,broad,AS,23,2,0,1,0,0,2,1
M1,FOC_HN04,a,broad,CE,6,2,0,1,0,0,2,1
M1,FOC_HN04,a,broad,NL,15,3,0,0,1,0,2,0
M1,FOC_HN04,a,broad,CF,12,3,0,0,1,0,2,0
M1,FOC_HN04,a,broad,KS2,4,3,0,0,1,0,2,0
M1,FOC_HN04,a,broad,SH,12,3,0,0,1,0,2,0
M1,FOC_HN04,a,broad,TR,12,2,0,1,0,0,2,1
M1,FOC_HN05,i,background,AH,2,1,1,0,0,0,1,0
M1,FOC_HN05,i,background,AL,20,1,1,0,0,0,1,1
M1,FOC_HN05,i,background,BB,9,1,1,0,0,0,1,1
M1,FOC_HN05,i,background,JK,12,1,1,0,0,0,1,1
M1,FOC_HN05,i,background,ST,28,1,1,0,0,0,1,1
M1,FOC_HN05,i,background,TW,23,1,1,0,0,0,1,1
M1,FOC_HN05,i,background,TS,8,1,1,0,0,0,1,1
M1,FOC_HN05,i,background,MB,2,1,1,0,0,0,1,1
M1,FOC_HN05,i,background,KS,11,1,1,0,0,0,1,1
M1,FOC_HN05,i,background,OB,25,1,1,0,0,0,1,1
M1,FOC_HN05,i,background,AL2,20,1,1,0,0,0,1,1
M1,FOC_HN05,i,background,NS,24,1,1,0,0,0,1,1
M1,FOC_HN05,i,background,SU,8,1,1,0,0,0,1,1
M1,FOC_HN05,i,background,AS,27,1,1,0,0,0,1,1
M1,FOC_HN05,i,background,CE,27,1,1,0,0,0,1,1
M1,FOC_HN05,i,background,NL,9,1,1,0,0,0,1,1
M1,FOC_HN05,i,background,CF,1,1,1,0,0,0,1,1
M1,FOC_HN05,i,background,KS2,24,1,1,0,0,0,1,1
M1,FOC_HN05,i,background,SH,17,1,1,0,0,0,1,1
M1,FOC_HN05,i,background,TR,13,1,1,0,0,0,1,1
M1,FOC_HN06,o,narrow,AH,21,3,0,0,1,0,3,1
M1,FOC_HN06,o,narrow,AL,12,2,0,1,0,0,3,0
M1,FOC_HN06,o,narrow,BB,19,2,0,1,0,0,3,0
M1,FOC_HN06,o,narrow,JK,8,2,0,1,0,0,3,0
M1,FOC_HN06,o,narrow,ST,7,2,0,1,0,0,3,0
M1,FOC_HN06,o,narrow,TW,10,2,0,1,0,0,3,0
M1,FOC_HN06,o,narrow,TS,5,3,0,0,1,0,3,1
M1,FOC_HN06,o,narrow,MB,8,4,0,0,0,1,3,0
M1,FOC_HN06,o,narrow,KS,14,2,0,1,0,0,3,0
M1,FOC_HN06,o,narrow,OB,13,2,0,1,0,0,3,0
M1,FOC_HN06,o,narrow,AL2,4,3,0,0,1,0,3,1
M1,FOC_HN06,o,narrow,NS,8,2,0,1,0,0,3,0
M1,FOC_HN06,o,narrow,SU,22,3,0,0,1,0,3,1
M1,FOC_HN06,o,narrow,AS,4,2,0,1,0,0,3,0
M1,FOC_HN06,o,narrow,CE,5,2,0,1,0,0,3,0
M1,FOC_HN06,o,narrow,NL,26,2,0,1,0,0,3,0
M1,FOC_HN06,o,narrow,CF,28,2,0,1,0,0,3,0
M1,FOC_HN06,o,narrow,KS2,20,3,0,0,1,0,3,1
M1,FOC_HN06,o,narrow,SH,6,3,0,0,1,0,3,1
M1,FOC_HN06,o,narrow,TR,6,3,0,0,1,0,3,1
M1,FOC_HN07,a,contrastive,AH,3,3,0,0,1,0,4,0
M1,FOC_HN07,a,contrastive,AL,19,4,0,0,0,1,4,1
M1,FOC_HN07,a,contrastive,BB,3,3,0,0,1,0,4,0
M1,FOC_HN07,a,contrastive,JK,9,4,0,0,0,1,4,1
M1,FOC_HN07,a,contrastive,ST,13,4,0,0,0,1,4,1
M1,FOC_HN07,a,contrastive,TW,24,3,0,0,1,0,4,0
M1,FOC_HN07,a,contrastive,TS,24,3,0,0,1,0,4,0
M1,FOC_HN07,a,contrastive,MB,27,4,0,0,0,1,4,1
M1,FOC_HN07,a,contrastive,KS,17,3,0,0,1,0,4,0
M1,FOC_HN07,a,contrastive,OB,12,3,0,0,1,0,4,0
M1,FOC_HN07,a,contrastive,AL2,15,4,0,0,0,1,4,1
M1,FOC_HN07,a,contrastive,NS,12,3,0,0,1,0,4,0
M1,FOC_HN07,a,contrastive,SU,22,3,0,0,1,0,4,0
M1,FOC_HN07,a,contrastive,AS,15,2,0,1,0,0,4,0
M1,FOC_HN07,a,contrastive,CE,5,4,0,0,0,1,4,1
M1,FOC_HN07,a,contrastive,NL,16,4,0,0,0,1,4,1
M1,FOC_HN07,a,contrastive,CF,13,2,0,1,0,0,4,0
M1,FOC_HN07,a,contrastive,KS2,3,4,0,0,0,1,4,1
M1,FOC_HN07,a,contrastive,SH,28,3,0,0,1,0,4,0
M1,FOC_HN07,a,contrastive,TR,23,2,0,1,0,0,4,0
M1,FOC_HN09,o,background,AH,25,1,1,0,0,0,1,0
M1,FOC_HN09,o,background,AL,24,1,1,0,0,0,1,1
M1,FOC_HN09,o,background,BB,25,1,1,0,0,0,1,1
M1,FOC_HN09,o,background,JK,27,1,1,0,0,0,1,1
M1,FOC_HN09,o,background,ST,25,1,1,0,0,0,1,1
M1,FOC_HN09,o,background,TW,19,1,1,0,0,0,1,1
M1,FOC_HN09,o,background,TS,2,1,1,0,0,0,1,1
M1,FOC_HN09,o,background,MB,6,1,1,0,0,0,1,1
M1,FOC_HN09,o,background,KS,25,1,1,0,0,0,1,1
M1,FOC_HN09,o,background,OB,17,1,1,0,0,0,1,1
M1,FOC_HN09,o,background,AL2,2,1,1,0,0,0,1,1
M1,FOC_HN09,o,background,NS,17,1,1,0,0,0,1,1
M1,FOC_HN09,o,background,SU,13,1,1,0,0,0,1,1
M1,FOC_HN09,o,background,AS,27,1,1,0,0,0,1,1
M1,FOC_HN09,o,background,CE,15,1,1,0,0,0,1,1
M1,FOC_HN09,o,background,NL,6,1,1,0,0,0,1,1
M1,FOC_HN09,o,background,CF,7,1,1,0,0,0,1,1
M1,FOC_HN09,o,background,KS2,23,1,1,0,0,0,1,1
M1,FOC_HN09,o,background,SH,20,1,1,0,0,0,1,1
M1,FOC_HN09,o,background,TR,24,1,1,0,0,0,1,1
M1,FOC_HN10,i,narrow,AH,12,3,0,0,1,0,3,1
M1,FOC_HN10,i,narrow,AL,24,2,0,1,0,0,3,0
M1,FOC_HN10,i,narrow,BB,25,2,0,1,0,0,3,0
M1,FOC_HN10,i,narrow,JK,17,3,0,0,1,0,3,1
M1,FOC_HN10,i,narrow,ST,27,2,0,1,0,0,3,0
M1,FOC_HN10,i,narrow,TW,15,3,0,0,1,0,3,1
M1,FOC_HN10,i,narrow,TS,4,3,0,0,1,0,3,1
M1,FOC_HN10,i,narrow,MB,21,2,0,1,0,0,3,0
M1,FOC_HN10,i,narrow,KS,16,2,0,1,0,0,3,0
M1,FOC_HN10,i,narrow,OB,2,2,0,1,0,0,3,0
M1,FOC_HN10,i,narrow,AL2,9,3,0,0,1,0,3,1
M1,FOC_HN10,i,narrow,NS,13,2,0,1,0,0,3,0
M1,FOC_HN10,i,narrow,SU,11,2,0,1,0,0,3,0
M1,FOC_HN10,i,narrow,AS,13,3,0,0,1,0,3,1
M1,FOC_HN10,i,narrow,CE,20,3,0,0,1,0,3,1
M1,FOC_HN10,i,narrow,NL,28,3,0,0,1,0,3,1
M1,FOC_HN10,i,narrow,CF,12,2,0,1,0,0,3,0
M1,FOC_HN10,i,narrow,KS2,23,3,0,0,1,0,3,1
M1,FOC_HN10,i,narrow,SH,5,3,0,0,1,0,3,1
M1,FOC_HN10,i,narrow,TR,3,2,0,1,0,0,3,0
M1,FOC_HN12,a,background,AH,15,1,1,0,0,0,1,0
M1,FOC_HN12,a,background,AL,18,1,1,0,0,0,1,1
M1,FOC_HN12,a,background,BB,19,1,1,0,0,0,1,1
M1,FOC_HN12,a,background,JK,15,1,1,0,0,0,1,1
M1,FOC_HN12,a,background,ST,6,1,1,0,0,0,1,1
M1,FOC_HN12,a,background,TW,11,1,1,0,0,0,1,1
M1,FOC_HN12,a,background,TS,3,1,1,0,0,0,1,1
M1,FOC_HN12,a,background,MB,15,1,1,0,0,0,1,1
